63945	21	21	145
-5.000000	-5.000000	-22.000000	-5.549254	30.965339	-0.000000
-5.000000	-5.000000	-21.500000	-5.578702	30.984809	-2.117146
-5.000000	-5.000000	-21.000000	-5.776178	31.111578	-4.157248
-5.000000	-5.000000	-20.500000	-5.773638	31.515483	-6.194417
-5.000000	-5.000000	-20.000000	-6.016018	32.003768	-8.154052
-5.000000	-5.000000	-19.500000	-6.289680	32.632538	-10.281330
-5.000000	-5.000000	-19.000000	-6.726908	33.621049	-12.945227
-5.000000	-5.000000	-18.500000	-7.193384	34.561779	-15.649857
-5.000000	-5.000000	-18.000000	-7.750477	35.755211	-18.188532
-5.000000	-5.000000	-17.500000	-8.325049	37.080605	-20.716670
-5.000000	-5.000000	-17.000000	-9.225554	38.656683	-23.954178
-5.000000	-5.000000	-16.500000	-10.288543	40.310373	-27.477590
-5.000000	-5.000000	-16.000000	-11.206972	42.005556	-31.166651
-5.000000	-5.000000	-15.500000	-12.314589	44.095620	-34.787421
-5.000000	-5.000000	-15.000000	-13.590477	46.426573	-38.842952
-5.000000	-5.000000	-14.500000	-15.133879	49.010705	-44.176199
-5.000000	-5.000000	-14.000000	-16.757145	51.969408	-49.624765
-5.000000	-5.000000	-13.500000	-18.661688	55.221109	-56.174013
-5.000000	-5.000000	-13.000000	-21.085349	59.128759	-62.983425
-5.000000	-5.000000	-12.500000	-23.821297	63.054492	-70.647347
-5.000000	-5.000000	-12.000000	-26.885180	67.403054	-79.085312
-5.000000	-5.000000	-11.500000	-30.464817	72.220677	-88.593716
-5.000000	-5.000000	-11.000000	-34.553693	77.599648	-99.573090
-5.000000	-5.000000	-10.500000	-39.291790	83.269358	-111.621781
-5.000000	-5.000000	-10.000000	-50.223460	120.905420	-125.580477
-5.000000	-5.000000	-9.500000	-56.297165	127.517056	-143.321644
-5.000000	-5.000000	-9.000000	-63.942015	135.883594	-163.289395
-5.000000	-5.000000	-8.500000	-72.634088	144.617925	-185.639879
-5.000000	-5.000000	-8.000000	-82.627374	153.925939	-210.189609
-5.000000	-5.000000	-7.500000	-94.180302	164.023736	-238.350826
-5.000000	-5.000000	-7.000000	-107.722055	176.564207	-271.100239
-5.000000	-5.000000	-6.500000	-123.218738	189.456088	-307.790590
-5.000000	-5.000000	-6.000000	-142.048554	203.322267	-348.940388
-5.000000	-5.000000	-5.500000	-165.276735	218.800217	-398.373191
-5.000000	-5.000000	-5.000000	-189.503837	236.610656	-450.759476
-5.000000	-5.000000	-4.500000	-219.096438	253.754834	-516.188723
-5.000000	-5.000000	-4.000000	-254.123159	272.272834	-588.075953
-5.000000	-5.000000	-3.500000	-296.752200	294.233912	-672.026528
-5.000000	-5.000000	-3.000000	-347.391438	318.733691	-768.114708
-5.000000	-5.000000	-2.500000	-404.327175	341.518758	-883.534664
-5.000000	-5.000000	-2.000000	-472.963718	366.500100	-1007.681332
-5.000000	-5.000000	-1.500000	-550.497849	392.418734	-1154.483778
-5.000000	-5.000000	-1.000000	-646.193707	416.103672	-1328.521818
-5.000000	-5.000000	-0.500000	-756.392642	447.852598	-1525.523435
-5.000000	-5.000000	0.000000	-882.279404	477.499175	-1757.385905
-5.000000	-5.000000	0.500000	-1032.446850	499.527303	-2028.656577
-5.000000	-5.000000	1.000000	-1201.682796	525.080068	-2352.835575
-5.000000	-5.000000	1.500000	-1386.732458	540.006269	-2741.532542
-5.000000	-5.000000	2.000000	-1562.102453	520.644198	-3262.268755
-5.000000	-5.000000	2.500000	-1658.829171	413.788674	-4088.724567
-5.000000	-5.000000	3.000000	-521.270124	-856.815174	-5805.385488
-5.000000	-5.000000	3.500000	1788.075126	-3475.812365	-4045.916054
-5.000000	-5.000000	4.000000	1722.232614	-3617.372841	-3171.973330
-5.000000	-5.000000	4.500000	1545.119455	-3633.264386	-2617.400340
-5.000000	-5.000000	5.000000	1366.050929	-3611.459148	-2194.274100
-5.000000	-5.000000	5.500000	1208.664809	-3597.566636	-1834.185193
-5.000000	-5.000000	6.000000	1062.961376	-3563.626977	-1523.281287
-5.000000	-5.000000	6.500000	961.377545	-3542.089710	-1242.105092
-5.000000	-5.000000	7.000000	862.635167	-3517.736264	-996.049949
-5.000000	-5.000000	7.500000	807.798515	-3502.329862	-779.168110
-5.000000	-5.000000	8.000000	739.734320	-3482.472481	-556.909303
-5.000000	-5.000000	8.500000	732.168800	-3465.636031	-927.696083
-5.000000	-5.000000	9.000000	709.112489	-3443.383120	-1298.516406
-5.000000	-5.000000	9.500000	729.135935	-3431.301268	-1703.807036
-5.000000	-5.000000	10.000000	741.052879	-3416.663341	-2150.585997
-5.000000	-5.000000	10.500000	792.854002	-3415.263320	-2640.354225
-5.000000	-5.000000	11.000000	841.937717	-3397.427393	-3201.657481
-5.000000	-5.000000	11.500000	900.438733	-3379.857478	-3844.206932
-5.000000	-5.000000	12.000000	943.449747	-3329.198890	-4648.238366
-5.000000	-5.000000	12.500000	852.953543	-3161.608181	-5806.533453
-5.000000	-5.000000	13.000000	-1630.233388	-514.106770	-7899.515826
-5.000000	-5.000000	13.500000	-2955.551377	773.993338	-6577.430830
-5.000000	-5.000000	14.000000	-3034.856492	861.408232	-6273.376557
-5.000000	-5.000000	14.500000	-2955.551377	773.993338	-6577.430830
-5.000000	-5.000000	15.000000	-1630.233388	-514.106770	-7899.515826
-5.000000	-5.000000	15.500000	852.953543	-3161.608181	-5806.533453
-5.000000	-5.000000	16.000000	943.449747	-3329.198890	-4648.238366
-5.000000	-5.000000	16.500000	900.438733	-3379.857478	-3844.206932
-5.000000	-5.000000	17.000000	841.937717	-3397.427393	-3201.657481
-5.000000	-5.000000	17.500000	792.854002	-3415.263320	-2640.354225
-5.000000	-5.000000	18.000000	741.052879	-3416.663341	-2150.585997
-5.000000	-5.000000	18.500000	729.135935	-3431.301268	-1703.807036
-5.000000	-5.000000	19.000000	709.112489	-3443.383120	-1298.516406
-5.000000	-5.000000	19.500000	732.168800	-3465.636031	-927.696083
-5.000000	-5.000000	20.000000	739.734320	-3482.472481	-556.909303
-5.000000	-5.000000	20.500000	807.798515	-3502.329862	-779.168110
-5.000000	-5.000000	21.000000	862.635167	-3517.736264	-996.049949
-5.000000	-5.000000	21.500000	961.377545	-3542.089710	-1242.105092
-5.000000	-5.000000	22.000000	1062.961376	-3563.626977	-1523.281287
-5.000000	-5.000000	22.500000	1208.664809	-3597.566636	-1834.185193
-5.000000	-5.000000	23.000000	1366.050929	-3611.459148	-2194.274100
-5.000000	-5.000000	23.500000	1545.119455	-3633.264386	-2617.400340
-5.000000	-5.000000	24.000000	1722.232614	-3617.372841	-3171.973330
